,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,refseq,symbol,product
336,BLLJ_RS01760,411.6772714,0.244833148,0.120302625,2.035143857,0.0418364,0.073595419,WP_007057860.1,WP_007057860.1,LacI family DNA-binding transcriptional regulator
1183,BLLJ_RS06150,63.11733617,0.244416566,0.185981981,1.314194877,0.188780632,0.266253883,WP_014485558.1,WP_014485558.1,nicotinamide-nucleotide amidohydrolase family protein
148,BLLJ_RS00755,130.7648605,0.244133156,0.13416692,1.819622571,0.068816502,0.112821612,WP_007051613.1,WP_007051613.1,DUF5701 family protein
209,BLLJ_RS01085,357.7932582,0.243429795,0.115240157,2.112369522,0.034654767,0.062736517,WP_007054736.1,WP_007054736.1,carbohydrate ABC transporter permease
1264,BLLJ_RS06550,224.5485271,0.241722855,0.102164152,2.366024191,0.01798027,0.035848976,WP_007052550.1,WP_007052550.1,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
389,BLLJ_RS02020,281.7099002,0.241447232,0.114985774,2.099800902,0.035746359,0.064353768,WP_007055177.1,WP_007055177.1,lipoate--protein ligase family protein
684,BLLJ_RS03535,89.04348393,0.241338672,0.135608355,1.779674059,0.075129318,0.12143586,WP_013140574.1,WP_013140574.1,YifB family Mg chelatase-like AAA ATPase
1912,BLLJ_RS09920,539.4405656,0.241093378,0.086918506,2.77378651,0.005540803,0.012378525,WP_007051794.1,rsmA,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA
1743,BLLJ_RS09045,1388.46916,0.240140616,0.10437647,2.30071601,0.021407689,0.041356737,WP_007058778.1,WP_007058778.1,Rne/Rng family ribonuclease
868,BLLJ_RS04455,125.0179408,0.240114132,0.150464923,1.595814672,0.110530177,0.170940785,WP_008783535.1,WP_008783535.1,DUF881 domain-containing protein
1593,BLLJ_RS08260,730.8092165,0.238334846,0.136196822,1.749929572,0.080130467,0.128742951,WP_007053845.1,WP_007053845.1,C40 family peptidase
56,BLLJ_RS00290,748.7056459,0.238229725,0.176409084,1.350439101,0.176875176,0.252791207,WP_007054540.1,pknB,Stk1 family PASTA domain-containing Ser/Thr kinase
1779,BLLJ_RS09220,458.326379,0.236667982,0.093211145,2.53905239,0.011115318,0.02329384,WP_007057499.1,glf,UDP-galactopyranose mutase
1718,BLLJ_RS11290,9.223444315,0.233896513,0.394110542,0.593479465,0.552860322,0.625904111,WP_007055458.1,WP_007055458.1,hypothetical protein
394,BLLJ_RS02045,656.1574371,0.232574969,0.149481639,1.555876492,0.119737464,0.182782131,WP_012578333.1,WP_012578333.1,DeoR/GlpR family DNA-binding transcription regulator
1516,BLLJ_RS07845,74.6573128,0.231773365,0.149748803,1.547747692,0.121683055,0.18501966,WP_014484642.1,WP_014484642.1,very short patch repair endonuclease
768,BLLJ_RS03965,113.4647474,0.231601452,0.161649465,1.432738744,0.151932513,0.224292408,WP_013410940.1,WP_013410940.1,nucleotide pyrophosphohydrolase
1399,BLLJ_RS07255,352.480591,0.231167174,0.118843135,1.945145369,0.051757485,0.087841928,WP_012577113.1,WP_012577113.1,ECF transporter S component
405,BLLJ_RS02100,249.7345152,0.229726187,0.198318575,1.158369492,0.246713284,0.328269987,WP_015512359.1,WP_015512359.1,hypothetical protein
1507,BLLJ_RS07795,1384.542862,0.229331513,0.088739595,2.584320026,0.009757121,0.020786442,WP_013582891.1,WP_013582891.1,NAD(P)H-dependent oxidoreductase
980,BLLJ_RS05080,6.170164419,0.227596368,0.551075083,0.413004279,0.679603479,0.741945361,WP_014484855.1,WP_014484855.1,hypothetical protein
1495,BLLJ_RS07735,126.9668591,0.227505931,0.161018154,1.412920997,0.157678955,0.231182528,WP_007052490.1,WP_007052490.1,nucleotidyltransferase domain-containing protein
48,BLLJ_RS00250,35.57416854,0.226548954,0.233252058,0.971262399,0.331417628,0.418724238,WP_003827916.1,WP_003827916.1,sterol carrier family protein
1906,BLLJ_RS09885,7.460219512,0.226105094,0.436767403,0.5176785,0.604682601,0.674278806,WP_010081212.1,WP_010081212.1,ion channel
1103,BLLJ_RS05730,842.9064415,0.221804845,0.094570407,2.345393776,0.019006994,0.037431546,WP_007054298.1,uvrA,excinuclease ABC subunit UvrA
462,BLLJ_RS02375,101.2620692,0.22153473,0.141956766,1.560578869,0.118623148,0.181512245,WP_007053681.1,alr,alanine racemase
1629,BLLJ_RS11275,23.3399508,0.220884055,0.312023767,0.707907788,0.479002523,0.564496861,WP_007056739.1,WP_007056739.1,hypothetical protein
252,BLLJ_RS01305,1275.356882,0.22035398,0.102064638,2.15896499,0.030852883,0.057086717,WP_012576741.1,WP_012576741.1,F0F1 ATP synthase subunit delta
1881,BLLJ_RS09755,190.685798,0.220283907,0.126417714,1.742508229,0.081419553,0.130271285,WP_015713940.1,WP_015713940.1,nucleoside deaminase
1480,BLLJ_RS07660,48.65663858,0.218042906,0.197103988,1.106232851,0.268625747,0.351602471,WP_013410711.1,WP_013410711.1,glycoside-pentoside-hexuronide (GPH):cation symporter
1137,BLLJ_RS11150,51.79303984,0.217930353,0.184458514,1.181459983,0.237420042,0.318099959,WP_015713657.1,tsaE,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
1214,BLLJ_RS06305,148.3913418,0.21734857,0.108067347,2.011232596,0.044300894,0.076809464,WP_012577284.1,WP_012577284.1,alcohol dehydrogenase
1218,BLLJ_RS06325,22.76839287,0.214870741,0.278369505,0.771890371,0.440179361,0.52874837,WP_003812421.1,nadC,carboxylating nicotinate-nucleotide diphosphorylase
571,BLLJ_RS02930,350.7071187,0.213901423,0.137881896,1.551337984,0.120820709,0.184144131,WP_015713407.1,WP_015713407.1,hypothetical protein
1583,BLLJ_RS08195,469.7481295,0.213486768,0.103881489,2.055099223,0.039869422,0.070911666,WP_013410660.1,WP_013410660.1,MFS transporter
1617,BLLJ_RS08385,50961.7773,0.212346444,0.149699524,1.418484427,0.156049382,0.229179001,WP_015439187.1,WP_015439187.1,extracellular solute-binding protein
266,BLLJ_RS01380,434.6721288,0.212323526,0.099074691,2.143065235,0.03210786,0.058778176,WP_014485895.1,WP_014485895.1,D-alanine--D-alanine ligase
1817,BLLJ_RS09405,321.7491768,0.210697432,0.09402633,2.24083438,0.025036805,0.04779303,WP_019727576.1,WP_019727576.1,ABC transporter ATP-binding protein/permease
1047,BLLJ_RS05425,5.18191842,0.210618574,0.617667421,0.34099026,0.733110914,0.786992117,WP_012577534.1,WP_012577534.1,hypothetical protein
289,BLLJ_RS01510,678.4860804,0.209748091,0.090389926,2.320480845,0.02031488,0.039602718,WP_016462617.1,WP_016462617.1,C1 family peptidase
1868,BLLJ_RS09695,257.1903056,0.209694101,0.103588566,2.024297748,0.042939525,0.07519292,WP_007057512.1,WP_007057512.1,glycoside hydrolase family 13 protein
1320,BLLJ_RS06860,3657.017233,0.207863984,0.088250011,2.355398956,0.018502828,0.036612587,WP_007054067.1,ftsZ,cell division protein FtsZ
278,BLLJ_RS11360,353.1623205,0.207721856,0.120423444,1.724928716,0.08454032,0.134816986,WP_007054786.1,WP_007054786.1,MFS transporter
1613,BLLJ_RS08365,1325.080067,0.206150338,0.134145739,1.536763962,0.124351122,0.188370223,WP_013582917.1,nahK,N-acetylhexosamine 1-kinase
184,BLLJ_RS00950,106.464731,0.203110007,0.135594534,1.49792179,0.134153572,0.201439319,WP_014485922.1,WP_014485922.1,FMN-binding protein
646,BLLJ_RS03340,619.2880156,0.201638006,0.086495114,2.331206904,0.019742452,0.038721717,WP_007052033.1,WP_007052033.1,ribose-phosphate diphosphokinase
1295,BLLJ_RS06710,201.3816833,0.201109577,0.127080187,1.582540762,0.113526174,0.174962801,WP_015512116.1,hisD,histidinol dehydrogenase
1244,BLLJ_RS06450,47.79370538,0.200941272,0.201687237,0.996301377,0.319103735,0.40609373,WP_011068003.1,WP_011068003.1,hypothetical protein
597,BLLJ_RS03060,4198.985398,0.200914537,0.121986754,1.647019285,0.099554082,0.155922234,WP_003808948.1,eno,phosphopyruvate hydratase
135,BLLJ_RS00695,17.91573389,0.200653687,0.305015011,0.657848565,0.510635444,0.589524033,WP_013140066.1,WP_013140066.1,DUF4244 domain-containing protein
40,BLLJ_RS00210,134.0684876,0.199991977,0.125874539,1.588819945,0.112101049,0.172904658,WP_011068578.1,WP_011068578.1,hypothetical protein
416,BLLJ_RS02155,388.112194,0.199817178,0.100877491,1.980790522,0.04761477,0.081673734,WP_007051306.1,dapA,4-hydroxy-tetrahydrodipicolinate synthase
561,BLLJ_RS02885,667.3957313,0.199416855,0.100859175,1.977181105,0.048021163,0.082224513,WP_007053609.1,WP_007053609.1,argininosuccinate synthase
739,BLLJ_RS03815,815.6282784,0.196263316,0.109639571,1.790077377,0.073441473,0.119288256,WP_007052137.1,mltG,endolytic transglycosylase MltG
318,BLLJ_RS01655,345.6452366,0.195254401,0.090728534,2.152072686,0.03139163,0.057806173,WP_013140248.1,WP_013140248.1,DUF177 domain-containing protein
1227,BLLJ_RS06370,2270.645178,0.195092362,0.076201456,2.560218309,0.010460643,0.022065776,WP_003810697.1,rplT,50S ribosomal protein L20
1632,BLLJ_RS10625,481.3454865,0.194477941,0.411160183,0.472997993,0.636214611,0.702532514,WP_003402602.1,WP_003402602.1,AURKAIP1/COX24 domain-containing protein
1423,BLLJ_RS07375,144.3026744,0.194183197,0.142715027,1.360635956,0.173628763,0.249631808,WP_007053985.1,WP_007053985.1,glutamate ABC transporter substrate-binding protein
628,BLLJ_RS03225,79.51673629,0.194055648,0.172000427,1.128227714,0.259223763,0.342544358,WP_007057219.1,coaE,dephospho-CoA kinase
1550,BLLJ_RS08025,26.69552804,0.193946303,0.251958099,0.769756177,0.44144454,0.529294199,WP_007053875.1,WP_007053875.1,IS256-like element ISBlo8 family transposase
155,BLLJ_RS00785,1148.46675,0.193713195,0.066957908,2.893059247,0.003815093,0.008904963,WP_013140081.1,topA,type I DNA topoisomerase
667,BLLJ_RS03440,326.1822952,0.193418989,0.154044905,1.255601337,0.209260546,0.286951873,WP_007053436.1,WP_007053436.1,hypothetical protein
1228,BLLJ_RS06375,987.7051137,0.192963125,0.082233725,2.346520534,0.018949622,0.037356719,WP_014483610.1,rpmI,50S ribosomal protein L35
588,BLLJ_RS03015,1398.499742,0.192843202,0.112742401,1.710476284,0.087177835,0.138678933,WP_013140478.1,WP_013140478.1,glutamate-5-semialdehyde dehydrogenase
1915,BLLJ_RS09935,394.3487597,0.192434552,0.086472041,2.225396209,0.026054652,0.049393676,WP_015713958.1,WP_015713958.1,CCA tRNA nucleotidyltransferase
45,BLLJ_RS00235,121.2728566,0.190933003,0.134412111,1.420504464,0.15546087,0.228975216,WP_015713199.1,WP_015713199.1,amidohydrolase family protein
1164,BLLJ_RS06050,505.3365611,0.190668356,0.111702106,1.706936091,0.087833932,0.139607436,WP_014485567.1,WP_014485567.1,DEAD/DEAH box helicase
1496,BLLJ_RS07745,92.39193753,0.187873908,0.155356043,1.209311879,0.226543049,0.306724016,WP_019728192.1,WP_019728192.1,glycoside hydrolase family 3 C-terminal domain-containing protein
552,BLLJ_RS02840,232.2693727,0.187461088,0.103285288,1.814983449,0.069526453,0.113792021,WP_007056370.1,pheS,phenylalanine--tRNA ligase subunit alpha
568,BLLJ_RS02915,321.9100763,0.187295,0.148333466,1.262661787,0.206710753,0.284670236,WP_007051157.1,WP_007051157.1,HD domain-containing protein
1654,BLLJ_RS08565,1370.898527,0.186966197,0.079637586,2.347713005,0.018889069,0.037275461,WP_019727343.1,secY,preprotein translocase subunit SecY
1874,BLLJ_RS09720,206.1588301,0.183852605,0.124455596,1.477254627,0.139607396,0.208169419,WP_013141487.1,WP_013141487.1,LacI family transcriptional regulator
1085,BLLJ_RS05640,184.4328233,0.183189201,0.124762171,1.468307253,0.142020782,0.211440979,WP_007052850.1,uppP,undecaprenyl-diphosphatase UppP
401,BLLJ_RS02080,395.0563736,0.180213638,0.1126916,1.599175425,0.109781629,0.17000977,WP_015512361.1,WP_015512361.1,hypothetical protein
99,BLLJ_RS11075,68.86145747,0.179274222,0.18540538,0.966931067,0.333578495,0.420902708,WP_015438240.1,WP_015438240.1,CrcB family protein
1620,BLLJ_RS08400,661.4482587,0.178156232,0.104420984,1.706134397,0.08798306,0.139614271,WP_007053825.1,WP_007053825.1,NAD(+)/NADH kinase
589,BLLJ_RS03020,416.335205,0.178078999,0.129649268,1.373544192,0.169583233,0.244904619,WP_010080788.1,WP_010080788.1,hypothetical protein
327,BLLJ_RS01700,259.8983333,0.178077206,0.148324668,1.200590628,0.229910038,0.309976611,WP_015713297.1,WP_015713297.1,non-canonical purine NTP pyrophosphatase
71,BLLJ_RS00365,67.89125394,0.177743763,0.172128473,1.032622669,0.301780515,0.387114327,WP_013410475.1,yddG,aromatic amino acid DMT transporter YddG
1175,BLLJ_RS06100,79.49779397,0.175820401,0.15096452,1.16464717,0.244161842,0.32532414,WP_013582794.1,trpD,anthranilate phosphoribosyltransferase
428,BLLJ_RS02215,1960.606048,0.175696157,0.072442434,2.425321007,0.015294856,0.031270925,WP_007053714.1,WP_007053714.1,CHAP domain-containing protein
1847,BLLJ_RS09565,6754.72305,0.17527078,0.14992241,1.169076589,0.242372775,0.323891292,WP_007056134.1,WP_007056134.1,Ig-like domain-containing protein
225,BLLJ_RS01170,524.9331482,0.174563116,0.095620537,1.825581836,0.067913274,0.111720812,WP_007054746.1,rmuC,DNA recombination protein RmuC
96,BLLJ_RS00500,863.7291149,0.17377254,0.081226175,2.139366281,0.032406016,0.059139237,WP_011742617.1,WP_011742617.1,adenylosuccinate synthase
79,BLLJ_RS00400,391.3695241,0.172654572,0.145922624,1.183192624,0.236732815,0.317620646,WP_007051681.1,WP_007051681.1,putative heavy metal-binding protein
999,BLLJ_RS05170,371.5056949,0.171646041,0.097415821,1.761993483,0.078070399,0.125852616,WP_012577576.1,WP_012577576.1,hypothetical protein
279,BLLJ_RS01460,2875.507555,0.170102876,0.133960955,1.26979444,0.204157862,0.282004607,WP_015439235.1,WP_015439235.1,carbohydrate kinase family protein
1712,BLLJ_RS08870,3567.576906,0.169488834,0.256091337,0.661829628,0.508080416,0.589043321,WP_007052995.1,WP_007052995.1,family 43 glycosylhydrolase
1865,BLLJ_RS09680,1448.281315,0.16903009,0.106200666,1.591610454,0.11147226,0.172072471,WP_004223909.1,ilvA,threonine ammonia-lyase
1099,BLLJ_RS05710,546.4622815,0.168867618,0.090107433,1.874069796,0.060920806,0.101692912,WP_012577435.1,whiA,DNA-binding protein WhiA
1158,BLLJ_RS06020,407.4176344,0.166412908,0.129433028,1.285706671,0.198545452,0.277388139,WP_003810547.1,dut,dUTP diphosphatase
196,BLLJ_RS01015,599.6384449,0.165982849,0.127956954,1.297177244,0.194570209,0.2731748,WP_015512494.1,ftsY,signal recognition particle-docking protein FtsY
110,BLLJ_RS00570,261.2192885,0.165114978,0.156953687,1.051998086,0.292800428,0.378110666,WP_007057578.1,ilvC,ketol-acid reductoisomerase
6,BLLJ_RS00030,320.0229889,0.164522375,0.132273869,1.243801039,0.213572798,0.292241557,WP_007056554.1,gyrA,DNA gyrase subunit A
1411,BLLJ_RS07315,521.1271497,0.16446279,0.119768872,1.373168063,0.169700106,0.244904619,WP_007053221.1,WP_007053221.1,LpqB family beta-propeller domain-containing protein
1786,BLLJ_RS09250,368.4894118,0.164316779,0.259801387,0.632470754,0.527079313,0.604886259,NA,NA,glycosyltransferase family 2 protein
195,BLLJ_RS01010,91.50446392,0.164286824,0.158953631,1.033551876,0.301345707,0.387071634,WP_008783250.1,WP_008783250.1,TetR/AcrR family transcriptional regulator
784,BLLJ_RS04045,1349.782903,0.16336448,0.082173798,1.988036155,0.046807692,0.080720241,WP_007052185.1,WP_007052185.1,ABC transporter substrate-binding protein
577,BLLJ_RS02955,344.6909969,0.162780161,0.094291745,1.726345841,0.084285213,0.134521433,WP_007057372.1,WP_007057372.1,potassium transporter Trk
631,BLLJ_RS03240,5168.712769,0.16228743,0.121861066,1.331741425,0.182945172,0.259351685,WP_004269104.1,pyk,pyruvate kinase
1145,BLLJ_RS05955,180.1505487,0.160427612,0.117842943,1.361367999,0.173397424,0.249539001,WP_014483684.1,WP_014483684.1,histidine phosphatase family protein
22,BLLJ_RS00120,24.87762712,0.158093908,0.259159923,0.610024521,0.541845564,0.616693181,WP_007051744.1,WP_007051744.1,"gluconokinase, GntK/IdnK-type"
1864,BLLJ_RS09675,353.4241723,0.157735147,0.109810193,1.436434477,0.150878748,0.222907454,WP_007051834.1,WP_007051834.1,NAD-dependent protein deacetylase
251,BLLJ_RS01300,1682.071467,0.156820167,0.10250265,1.529913288,0.126038194,0.190739119,WP_007051482.1,WP_007051482.1,F0F1 ATP synthase subunit B
1275,BLLJ_RS06605,681.4942445,0.156462066,0.093767439,1.66861831,0.095193048,0.149699997,WP_003841352.1,serA,phosphoglycerate dehydrogenase
829,BLLJ_RS04250,134.4589195,0.156039967,0.117763364,1.325029805,0.185161266,0.261915569,WP_007056272.1,WP_007056272.1,HAD family phosphatase
28,BLLJ_RS00150,179.1278393,0.15602155,0.121920058,1.279703704,0.200649361,0.278711793,WP_014485985.1,WP_014485985.1,FAD-dependent oxidoreductase
369,BLLJ_RS01925,201.4387967,0.155546181,0.193984202,0.801849737,0.422639884,0.510877553,NA,NA,glycosyltransferase family 2 protein
1919,BLLJ_RS09955,1299.207611,0.15371926,0.092415493,1.663349465,0.096242503,0.151103864,WP_008783052.1,WP_008783052.1,hypothetical protein
1263,BLLJ_RS06545,173.4807025,0.152503627,0.144577147,1.054825268,0.291505246,0.376943068,WP_013410730.1,murC,UDP-N-acetylmuramate--L-alanine ligase
866,BLLJ_RS04445,417.6386735,0.152444673,0.098788246,1.543145871,0.122795387,0.186563835,WP_003809302.1,hisG,ATP phosphoribosyltransferase
475,BLLJ_RS02445,930.0221527,0.152403802,0.118474205,1.286388058,0.198307664,0.277388139,WP_010081104.1,WP_010081104.1,hypothetical protein
208,BLLJ_RS01080,560.077362,0.152275201,0.119929677,1.269704083,0.204190058,0.282004607,WP_007054735.1,WP_007054735.1,sugar ABC transporter permease
547,BLLJ_RS02815,241.2420355,0.15174183,0.136625756,1.110638538,0.266723968,0.349350414,WP_011068282.1,WP_011068282.1,dipeptidase
1291,BLLJ_RS06690,102.2097267,0.151653015,0.174699506,0.868079241,0.385350954,0.474429528,WP_003830414.1,hisH,imidazole glycerol phosphate synthase subunit HisH
844,BLLJ_RS04330,185.6968423,0.151447892,0.120062257,1.261411334,0.207160687,0.284882885,WP_007054239.1,WP_007054239.1,NUDIX hydrolase
5,BLLJ_RS00025,490.6925263,0.151122639,0.117688185,1.284093552,0.199109224,0.277773215,WP_003827872.1,gyrB,DNA topoisomerase (ATP-hydrolyzing) subunit B
1078,BLLJ_RS05580,143.2893,0.15102923,0.1325651,1.139283493,0.254584931,0.337346905,WP_014485623.1,ruvB,Holliday junction branch migration DNA helicase RuvB
1852,BLLJ_RS09590,987.6957583,0.147032814,0.098640367,1.490594763,0.13606792,0.203679309,WP_015713927.1,WP_015713927.1,LacI family transcriptional regulator
1348,BLLJ_RS07000,1232.596687,0.146803892,0.10532075,1.393874354,0.16335555,0.237339488,WP_013410460.1,WP_013410460.1,phosphotransferase
685,BLLJ_RS03540,27.18650007,0.145085305,0.323683651,0.448231799,0.653985915,0.71968313,WP_013140575.1,WP_013140575.1,YraN family protein
1157,BLLJ_RS06015,3482.14616,0.143870381,0.107600304,1.337081542,0.181196021,0.257439889,WP_007055961.1,WP_007055961.1,"bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase"
837,BLLJ_RS11130,59.35645882,0.143011738,0.18705978,0.764524249,0.444554892,0.532361386,WP_007052245.1,WP_007052245.1,hypothetical protein
1468,BLLJ_RS07610,227.4949144,0.142910347,0.110267229,1.296036449,0.194962928,0.2731748,WP_014485445.1,fmt,methionyl-tRNA formyltransferase
1514,BLLJ_RS07835,133.4125143,0.142857993,0.137478279,1.039131373,0.298743642,0.384241322,WP_013141191.1,WP_013141191.1,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
1106,BLLJ_RS05745,182.8934284,0.138934878,0.123698092,1.123177217,0.261362237,0.344433624,WP_015713652.1,WP_015713652.1,hypothetical protein
1373,BLLJ_RS07125,630.6571624,0.13891674,0.099797426,1.391987214,0.16392627,0.237631465,WP_007053263.1,nusB,transcription antitermination factor NusB
1205,BLLJ_RS06260,131.1556813,0.138640756,0.140507243,0.986716084,0.323781843,0.410962076,WP_003830626.1,WP_003830626.1,exodeoxyribonuclease III
1789,BLLJ_RS09265,197.2416136,0.137587251,0.2122802,0.648139821,0.516894521,0.594968738,NA,NA,LicD family protein
1031,BLLJ_RS05340,4.567701107,0.137359124,0.591218801,0.232332132,0.816280057,0.856250245,WP_014484830.1,WP_014484830.1,hypothetical protein
